household_key,churn_flag,Frequency,Monetary,Basket_Value_Std,customer_lifetime,Recency_Capped,Inactive_Days_Ratio,active_weeks_ratio,promo_usage_ratio,Avg_Items_Per_Basket,coupon_dependency,IPT_CV,Private_Brand_Ratio,Display_Responsiveness,Mailer_Responsiveness,Rolling_Freq_Slope,Camp_Count_TypeA,Camp_Count_TypeB,Camp_Count_TypeC,Campaigns_Last_30D,Days_Since_Last_Camp,has_demographic_info,Primary_Store_ID
1921,1,96,1315.88,3.4296038,546,4,0.007326007326007326,0.6835443037974683,0.08333332465277868,4.958332816840332,0.0071055116,1.6160964357117698,0.4667697063369397,0.49147286059732,0.43565890797428053,2.499999999999999,1.0,1.0,0.0,0.0,64.0,1,358
1922,0,100,2636.17,2.1586025,592,7,0.011824324324324325,0.7595993322203674,0.0099999990000001,9.9599990040001,0.00037933822,0.8742248681450865,0.25435540069686413,0.46160558061426193,0.13699825360385467,-1.0000000000000018,3.0,1.0,0.0,1.0,27.0,0,334
1923,0,111,3171.45,2.296522,600,1,0.0016666666666666668,0.7841845140032949,0.05405404918431989,9.531530672835075,0.0057229344,0.7811356366385782,0.12312549329123915,0.3272727246855911,0.09723320081238576,2.499999999999999,4.0,2.0,0.0,0.0,64.0,1,369
1924,0,194,5256.22,2.172088,541,9,0.0166358595194085,0.9197080291970802,0.03092783345732817,9.623710844138616,0.0029926447,0.7427870271408888,0.31394875965839775,0.6621896594945476,0.24094423996359687,-1.0000000000000009,3.0,2.0,2.0,0.0,36.0,0,31642
1925,1,104,2733.52,2.2820978,587,20,0.034071550255536626,0.6717171717171717,0.009615383690828492,9.038460669378782,0.0002743715,0.9962525314558404,0.1906005221932115,0.3714036584881983,0.07759372207852029,-1.5000000000000013,2.0,0.0,0.0,0.0,64.0,0,327
1926,0,55,1818.67,3.4119523,548,13,0.023722627737226276,0.554954954954955,0.1272727041322356,8.563634806611853,0.008434735,0.8010583658301521,0.25638297872340426,0.6673773916057848,0.400852874191334,-1.0000000000000009,0.0,0.0,0.0,0.0,651.0,1,372
1927,0,87,4604.13,2.9504342,568,10,0.017605633802816902,0.5478260869565218,0.0,16.4942509776723,0.0,1.2419225113074852,0.27388815499779834,0.6258263524644057,0.2018510348089421,-1.0000000000000018,3.0,0.0,1.0,0.0,64.0,1,381
1928,0,98,1971.83,2.0797892,619,6,0.009693053311793215,0.805111821086262,0.1326530476884645,8.122448150770596,0.011461435,0.602243144743009,0.33715798764342453,0.6595932744509878,0.31388151800281594,0.49999999999999906,4.0,1.0,0.0,0.0,64.0,1,447
1929,0,55,3856.31,1.7458534,647,10,0.015455950540958269,0.481651376146789,0.018181814876033656,29.09090380165385,0.00077794574,0.5477671476557391,0.19760166840458812,0.4117954049488758,0.12265135635359417,0.49999999999999944,4.0,0.0,1.0,0.0,64.0,1,441
193,0,91,2890.89,3.4684741,619,7,0.011308562197092083,0.6150159744408945,0.043956039125709986,8.967031981644837,0.0017295713,0.8199130292113862,0.1920704845814978,0.6019417422600023,0.1624007046566575,0.999999999999999,4.0,1.0,0.0,0.0,64.0,1,310
1930,1,172,2356.4,2.449566,557,3,0.005385996409335727,0.7446808510638298,0.011627906300703122,4.633720660830194,0.0011882533,1.2709916376905623,0.26024785510009535,0.6017191919606572,0.13562559564827512,1.4999999999999998,3.0,2.0,0.0,1.0,27.0,0,364
1931,1,96,2075.7,2.57737,591,11,0.018612521150592216,0.6906354515050167,0.02083333116319467,7.6249992057292495,0.0013489425,0.6409147117772436,0.4743718592964824,0.6435045252416463,0.3162134912768027,-1.0000000000000004,2.0,1.0,0.0,0.0,64.0,1,313
1932,0,55,2023.4401,7.760785,619,13,0.0210016155088853,0.43610223642172524,0.018181814876033656,7.963634915702742,0.00027181432,1.2358421843922904,0.1834862385321101,0.5598159423341114,0.17024539616188045,0.5000000000000001,1.0,0.0,0.0,0.0,64.0,0,327
1933,0,64,1812.68,2.6943765,615,5,0.008130081300813009,0.47266881028938906,0.01562499755859413,10.374998378906502,0.0016494914,1.2053353076787503,0.35690968443960824,0.5910577907191081,0.18211559234334143,-5.934391687221749e-16,2.0,0.0,0.0,0.0,64.0,0,313
1934,1,14,515.87,2.0597706,624,90,0.16346153846153846,0.14421553090332806,0.0,16.071417091844935,0.0,0.9654916605350068,0.3068181818181818,0.4389312809568214,0.1641221311403767,0.0,0.0,0.0,0.0,0.0,651.0,0,323
1935,0,87,8818.9795,6.1074815,537,3,0.00558659217877095,0.8106617647058825,0.6436780869335532,25.06896263575142,0.024594681,0.5888999223770196,0.13789398280802292,0.33082437157410616,0.051254480103030534,-0.49999999999999994,3.0,2.0,0.0,1.0,27.0,1,367
1936,0,430,4179.83,2.677897,619,10,0.01615508885298869,0.9057507987220447,0.01627906938885885,3.7883720049215817,0.0032896074,0.9202545083279392,0.18419753086419752,0.5561047921102087,0.14137419603868415,-4.000000000000004,4.0,2.0,1.0,1.0,27.0,0,361
1937,0,131,5947.48,1.6982176,612,3,0.004901960784313725,0.8707592891760905,0.09160304644251553,20.43511294388451,0.0021857996,0.8005644280654078,0.24967824967824967,0.3969735982067817,0.10849967769317553,0.9999999999999989,4.0,1.0,0.0,1.0,5.0,1,367
1938,0,25,866.88,4.248155,586,4,0.006825938566552901,0.2478920741989882,0.0,7.99999680000128,0.0,1.158043423685071,0.10486891385767791,0.43018866301174863,0.13207546671413334,-0.5000000000000007,0.0,0.0,0.0,0.0,651.0,0,382
1939,0,49,2645.91,2.2893333,632,21,0.03322784810126582,0.40532081377151796,0.020408159100375693,19.020404281550146,0.00013227963,0.9327773511160494,0.37607573149741824,0.5344827540130798,0.16293103307818074,-1.0000000000000004,3.0,0.0,0.0,0.0,64.0,1,408
194,0,58,1517.5,2.845256,614,5,0.008143322475570033,0.4734299516908213,0.0,9.275860469679229,0.0,1.0919459492049597,0.1907790143084261,0.4003189728816751,0.10685805252220013,0.49999999999999967,1.0,0.0,0.0,0.0,239.0,0,31582
1940,0,68,2181.6,1.2415001,609,12,0.019704433497536946,0.6136363636363636,0.04411764057093521,17.529409186851588,0.0018335166,0.8319358237860048,0.21779141104294478,0.26728110393793314,0.09216589790963212,1.4999999999999998,1.0,1.0,0.0,0.0,147.0,0,340
1941,0,118,626.63,1.2781029,561,1,0.0017825311942959,0.6778169014084507,0.0,3.0508471990807458,0.0,0.8633416344355331,0.5409090909090909,0.6324200768853864,0.1826483976564293,-4.7475133497774e-16,2.0,0.0,0.0,0.0,64.0,0,321
1942,0,132,2745.74,4.635898,549,13,0.023679417122040074,0.7050359712230215,0.0,4.848484481175418,0.0,1.5649471336474206,0.22007255139056833,0.4096969647309459,0.1103030289660239,-2.0000000000000018,2.0,0.0,0.0,0.0,64.0,0,369
1943,0,174,4319.2397,3.2499135,640,4,0.00625,0.9088098918083461,0.02298850442594802,9.465516697384098,0.0016901123,0.7212932736808036,0.33984375,0.594330397877173,0.1564027362834666,1.9999999999999998,5.0,6.0,0.0,1.0,27.0,0,329
1944,0,112,8108.34,2.8367555,562,1,0.0017793594306049821,0.8980667838312829,0.1249999888392867,22.56249798549125,0.0059259967,0.5683217032768273,0.22472299168975068,0.45841995683153164,0.11434511394890812,0.4999999999999988,3.0,8.0,0.0,1.0,5.0,1,361
1945,0,16,746.84,2.1870308,601,41,0.06821963394342762,0.14967105263157893,0.0,14.624990859380713,0.0,1.541726917603109,0.2861635220125786,0.4905063135915724,0.12341771761336337,-0.5000000000000002,0.0,0.0,0.0,0.0,651.0,0,374
1946,0,40,3027.72,2.200762,627,10,0.01594896331738437,0.39747634069400634,0.0,25.17499370625157,0.0,1.1402656629189367,0.3972712680577849,0.4702572309464853,0.14228295705560323,0.4999999999999995,1.0,0.0,1.0,0.0,36.0,1,400
1947,0,73,6439.25,2.8136048,537,2,0.0037243947858473,0.65625,0.04109588478138564,24.410955560143073,0.0015762704,1.4702395121967646,0.120837297811608,0.5014285690408163,0.12904761843310655,0.9999999999999994,3.0,4.0,1.0,0.0,36.0,0,32004
1948,0,71,1297.71,1.7437954,563,2,0.003552397868561279,0.5280701754385965,0.08450703035112248,9.999998591549494,0.0041997056,2.1196582965902477,0.5299363057324841,0.4278416292740533,0.09833971777343911,-0.5000000000000009,1.0,0.0,0.0,0.0,64.0,1,427
1949,0,48,1526.92,2.2664466,570,16,0.028070175438596492,0.35181975736568455,0.0,10.666664444444907,0.0,2.7147297766338,0.32098765432098764,0.5268225512128948,0.1678129275403999,2.5,1.0,0.0,0.0,0.0,64.0,1,297
195,0,65,3190.04,1.982172,604,27,0.04470198675496689,0.5728314238952537,0.0,19.553843145562592,0.0,0.8006258060783463,0.31499395405078595,0.5901937010278832,0.25242130597807927,-2.9671958436108745e-16,2.0,0.0,0.0,0.0,147.0,0,384
1950,0,26,700.76,2.5137691,596,32,0.053691275167785234,0.18573797678275292,0.15384609467457896,9.80768853550441,0.0099891545,2.0780553159261745,0.32180851063829785,0.5534759210300556,0.2593582818353401,-0.5000000000000004,0.0,1.0,0.0,0.0,48.0,0,31782
1951,0,13,348.41,3.8866165,624,49,0.07852564102564102,0.11093502377179082,0.0,8.15383988166163,0.0,1.1607598935661134,0.23577235772357724,0.380165257837582,0.07438015914213561,-0.5000000000000002,0.0,0.0,0.0,0.0,651.0,0,31862
1952,0,14,321.87,2.8758917,570,14,0.02456140350877193,0.14558058925476602,0.0,7.928565765310168,0.0,1.4479987161839465,0.4621212121212121,0.7153845603550338,0.2384615201183446,0.9999999999999997,0.0,0.0,0.0,0.0,651.0,0,415
1953,0,101,2567.59,3.63597,578,5,0.00865051903114187,0.6341880341880342,0.009900989118713949,7.841583382021447,0.0001557881,0.9484620941052376,0.30938697318007663,0.3982725489609161,0.1074856035749942,0.9999999999999992,2.0,0.0,0.0,0.0,64.0,1,421
1954,1,136,1818.7,3.034435,624,7,0.011217948717948718,0.7987321711568939,0.0,4.154411459234451,0.0,0.8099300041401564,0.5566801619433198,0.3377281913009311,0.10040567849487142,-0.5000000000000011,4.0,3.0,0.0,0.0,48.0,0,339
1955,0,116,6511.69,2.7513545,636,17,0.026729559748427674,0.6640746500777605,0.07758620020808618,18.258619115636282,0.004476564,1.0259609141040325,0.18041836141778037,0.43343023129816793,0.1206395345330246,-1.5000000000000024,3.0,6.0,1.0,2.0,5.0,1,408
1956,0,45,1755.94,2.9736965,609,4,0.006568144499178982,0.3522727272727273,0.022222217283951712,10.37777547160545,0.00042712167,1.7480584273237807,0.2565359477124183,0.5672131054555228,0.18360655436710568,0.9999999999999992,0.0,0.0,0.0,0.0,651.0,0,330
1957,0,40,1781.61,2.7678614,618,23,0.0372168284789644,0.3584,0.12499996875000781,14.799996300000924,0.008419351,1.1534348945548918,0.2865248226950355,0.5405405328514861,0.14082503355867662,0.4999999999999997,2.0,0.0,0.0,0.0,64.0,0,400
1958,0,29,720.11,1.7131172,591,27,0.04568527918781726,0.2926421404682274,0.03448274673008733,11.724133888229694,0.0031939566,0.9010384230679483,0.4496487119437939,0.5576470457024225,0.15529411399307969,-1.0000000000000007,0.0,0.0,0.0,0.0,651.0,0,346
1959,0,77,4115.67,3.7800527,582,66,0.1134020618556701,0.4991511035653651,0.18181815820543398,18.99999753246785,0.0081517715,2.04268719522645,0.3623348017621145,0.60474090074564,0.23539139892286992,-3.0000000000000013,3.0,0.0,0.0,0.0,147.0,0,323
196,0,162,4767.66,2.04589,583,2,0.003430531732418525,0.8898305084745762,0.08641974775186742,12.395060963267841,0.0043899943,0.7811033379742254,0.27419354838709675,0.6202582702975856,0.24455205712448724,-1.500000000000001,3.0,3.0,0.0,1.0,27.0,0,346
1960,0,61,1737.99,2.8966744,572,11,0.019230769230769232,0.5198618307426598,0.032786879871003295,7.9672118086538015,0.0015822876,0.7911720634859042,0.2746585735963581,0.5585996870837187,0.388127847973701,0.4999999999999998,0.0,0.0,0.0,0.0,651.0,0,341
1961,0,79,1281.1,2.103332,618,5,0.008090614886731391,0.49279999999999996,0.012658226245794145,7.101264923890516,0.0010459762,1.672729305837546,0.37896253602305474,0.5433525933041533,0.1936416156988206,0.9999999999999992,2.0,1.0,0.0,0.0,48.0,0,364
1962,0,108,2723.31,2.2807097,576,1,0.001736111111111111,0.7084048027444253,0.018518516803841038,9.009258425068664,0.00064260035,1.2720494446093524,0.2644098810612992,0.447296054561906,0.10540788171028523,-2.000000000000003,0.0,2.0,0.0,1.0,5.0,1,401
1963,0,42,2064.01,2.0281856,580,51,0.08793103448275862,0.40545144804088584,0.285714217687091,18.904757403629187,0.00738853,0.7517656370189254,0.34106728538283065,0.516279063764197,0.12906976594104924,-0.5000000000000002,1.0,1.0,0.0,0.0,239.0,0,324
1964,0,60,1782.23,1.4136693,536,4,0.007462686567164179,0.6574585635359116,0.049999991666668055,14.699997550000408,0.0040286607,0.8256762070278034,0.3025936599423631,0.47256977408498774,0.19056785187133926,0.4999999999999995,1.0,0.0,0.0,0.0,64.0,1,424
1965,0,117,2513.06,2.7903173,542,3,0.005535055350553505,0.8287795992714025,0.1025640937979407,7.6752130192125625,0.008053926,0.6701126302190588,0.3345356176735798,0.5275519374204883,0.19241192238110277,-0.5000000000000009,3.0,4.0,0.0,0.0,48.0,1,323
1966,0,115,4873.38,1.8113455,534,1,0.0018726591760299626,0.866913123844732,0.05217390850661665,18.886954879395226,0.0011388401,0.7428298889976066,0.2991356632844795,0.4332455794161505,0.14742384299577344,0.4999999999999988,3.0,4.0,1.0,1.0,27.0,0,320
1967,0,60,1470.66,2.6091533,634,4,0.006309148264984227,0.44773790951638065,0.01666666388888935,10.933331511111414,0.00037398175,1.2864138008071966,0.3869625520110957,0.5549374053555298,0.1877607762481116,-1.5000000000000013,0.0,0.0,0.0,0.0,651.0,0,445
1968,0,76,1935.63,1.7224885,585,3,0.005128205128205128,0.6621621621621622,0.0,10.184209186288264,0.0,0.6582755756467653,0.23534883720930233,0.5060577772035622,0.19012115386653167,-0.5000000000000009,3.0,0.0,0.0,0.0,64.0,0,321
1969,0,213,2085.53,1.6985872,573,4,0.006980802792321117,0.9896551724137931,0.004694835460336363,4.901408220591163,0.0016206912,0.6085065583327293,0.4896392939370683,0.7132974580069373,0.2613374307353003,-2.0000000000000013,3.0,0.0,0.0,0.0,64.0,0,356
197,0,46,1739.67,2.2415814,572,17,0.02972027972027972,0.44732297063903287,0.0,13.565214442344686,0.0,1.2748579926539434,0.15892420537897312,0.4926470527861881,0.08333333231209152,-1.5000000000000013,0.0,0.0,0.0,0.0,651.0,0,32004
1970,0,61,1022.17,2.0882282,584,2,0.003424657534246575,0.49746192893401014,0.032786879871003295,6.491802214458653,0.0004891554,1.0986757249432326,0.3891891891891892,0.6509945632731544,0.26039782530926175,-2.5,1.0,0.0,0.0,0.0,64.0,0,319
1971,0,107,4327.09,2.5105925,626,11,0.01757188498402556,0.7298578199052133,0.04672896759542359,13.2710267971003,0.0005315351,0.891423130807623,0.21725067385444743,0.55963302450279,0.14570965922444867,0.49999999999999967,5.0,0.0,0.0,0.0,64.0,0,310
1972,0,106,2008.69,1.9869018,534,14,0.026217228464419477,0.7375231053604435,0.009433961374154587,8.830187846208693,0.0017424292,0.9602995764522545,0.4115616911130285,0.6240276523420255,0.11927398341163369,-0.500000000000001,3.0,0.0,0.0,0.0,64.0,0,31642
1973,1,130,1683.5499,4.181067,595,65,0.1092436974789916,0.4186046511627907,0.023076921301775286,2.899999776923094,0.0010988686,3.443656762954983,0.27577937649880097,0.5518072156191033,0.12530120179997103,-0.5000000000000002,0.0,0.0,0.0,0.0,651.0,0,402
1974,1,173,4624.21,2.9353094,626,90,0.22523961661341854,0.740916271721959,0.03468207892011104,8.658959037054391,0.0027550652,0.8121522128712739,0.16240266963292546,0.46659242501897313,0.18374164708384383,0.0,5.0,0.0,0.0,0.0,64.0,0,317
1975,0,285,15036.65,4.832344,605,2,0.003305785123966942,0.9836601307189542,0.1999999929824564,12.79298200726379,0.010062081,0.7877254518960393,0.15813855548536535,0.5169580776975815,0.12344638693185932,2.999999999999996,4.0,7.0,2.0,2.0,5.0,1,448
1976,0,157,3170.81,2.5108364,578,11,0.01903114186851211,0.8854700854700855,0.025477705383585642,7.936305226986928,0.0022044838,0.7151843379768429,0.30931923331130207,0.5943084010965691,0.16876240788376964,0.49999999999999933,3.0,2.0,2.0,0.0,36.0,1,441
1977,1,28,288.99,2.474871,540,11,0.020370370370370372,0.28153564899451555,0.03571427295918823,2.7857132908166817,0.006920655,1.1554049830864301,0.20279720279720279,0.7092198078567512,0.14893615964991774,-0.5000000000000004,0.0,0.0,0.0,0.0,651.0,0,343
1978,0,79,1226.01,1.9731394,620,26,0.041935483870967745,0.580542264752791,0.012658226245794145,6.316454896651279,0.0010195675,0.9431403732071336,0.3747927031509121,0.44093177302942144,0.12479201123474191,-0.5000000000000002,4.0,2.0,0.0,0.0,64.0,0,321
1979,0,90,974.17,3.4794674,610,3,0.004918032786885246,0.6693679092382496,0.08888887901234677,3.655555149382761,0.025970828,0.9491719958846853,0.25109170305676853,0.41666665752924,0.291666660270468,-1.0000000000000018,2.0,1.0,0.0,0.0,64.0,1,31862
198,0,445,8001.23,2.4392602,571,3,0.005253940455341506,0.9446366782006921,0.020224718646635536,7.029213325186218,0.0021234234,0.8765567306583362,0.33150548354935194,0.5842892753508996,0.19027431373996428,-1.0000000000000007,3.0,3.0,2.0,1.0,27.0,1,420
1980,1,41,4074.49,2.6357722,605,3,0.0049586776859504135,0.42320261437908496,0.04878047590720099,30.853651011304628,0.00074855995,0.5869439924132074,0.3862295081967213,0.5062376854482096,0.17990807498418862,0.49999999999999994,1.0,0.0,0.0,0.0,64.0,1,438
1981,0,89,1209.93,1.8823136,572,2,0.0034965034965034965,0.6649395509499136,0.022471907587426114,5.280898283045136,0.001115767,0.8455055176635013,0.3209302325581395,0.5614307844256488,0.2348366993026952,-1.6616296724220897e-15,1.0,0.0,0.0,0.0,239.0,0,439
1982,0,112,3061.87,1.6111414,544,1,0.001838235294117647,0.7241379310344828,0.0,13.187498822544748,0.0,2.328811116965841,0.5459132189707366,0.47020201782726256,0.15050504974492399,-2.000000000000003,2.0,0.0,0.0,0.0,147.0,1,319
1983,0,29,1929.19,3.6174943,571,45,0.07880910683012259,0.27854671280276816,0.03448274673008733,17.034476884663142,0.0009071165,1.0112010574227899,0.16236722306525037,0.5388127771870201,0.146118719237158,0.0,0.0,0.0,0.0,0.0,651.0,0,327
1984,1,3,38.94,2.664227,38,6,0.15789473684210525,0.4666666666666667,0.0,4.666651111162962,0.0,0.0883882924056357,0.4782608695652174,0.523809274376536,0.09523804988664292,1.0000000000000002,0.0,0.0,0.0,0.0,651.0,0,445
1985,0,140,7484.57,3.1262746,610,2,0.003278688524590164,0.7714748784440844,0.04285713979591858,16.035713140306203,0.0031464733,0.9284015172755893,0.24357192494788046,0.5500695391165871,0.13699582706190602,0.499999999999999,4.0,8.0,0.0,2.0,5.0,1,359
1986,0,12,230.06,2.3386579,580,14,0.02413793103448276,0.131175468483816,0.08333326388894677,8.083326597227837,0.008693384,0.886754206942068,0.4015151515151515,0.6384614893491162,0.23076921301775283,0.5,0.0,0.0,0.0,0.0,651.0,0,289
1987,0,65,1787.93,1.9484673,545,13,0.023853211009174313,0.5706521739130435,0.09230767810651105,12.953844160947051,0.003915142,0.8492354889197602,0.4324074074074074,0.5760667850086569,0.18645639901246383,1.4999999999999993,1.0,0.0,0.0,0.0,64.0,0,2888
1988,0,131,6079.62,4.9676385,578,1,0.0017301038062283738,0.694017094017094,0.09160304644251553,10.625953387331803,0.009099253,0.8882425088302182,0.23294117647058823,0.5788977834248809,0.18699952808761408,-1.89900533991096e-15,1.0,0.0,0.0,0.0,328.0,0,384
1989,0,125,2441.78,1.5287678,575,15,0.02608695652173913,0.9140893470790379,0.17599998592000113,9.47999924160006,0.01234755,0.6416569286201168,0.2979452054794521,0.4327846335199957,0.1968449917911866,-0.5000000000000013,2.0,1.0,0.0,0.0,64.0,1,343
199,0,49,482.83,2.1969244,580,24,0.041379310344827586,0.46507666098807493,0.020408159100375693,3.428570728863116,0.0020711224,0.9973641393228259,0.1962962962962963,0.4664178930441085,0.1044776080418803,-5.934391687221749e-16,0.0,0.0,0.0,0.0,651.0,0,363
1990,0,88,3056.18,1.9012246,567,2,0.003527336860670194,0.7195121951219512,0.46590903796488203,13.409089385330752,0.019174265,0.7292019381210705,0.2551440329218107,0.574862633414405,0.21291208644977963,2.4999999999999996,3.0,0.0,0.0,0.0,64.0,1,321
1991,0,36,231.43,1.8045425,570,19,0.03333333333333333,0.3882149046793761,0.0,2.8333325462965147,0.0,0.862115729168515,0.22916666666666666,0.5774647480658628,0.09154928932751484,-4.7475133497774e-16,0.0,0.0,0.0,0.0,651.0,0,363
1992,0,29,516.38,2.791486,552,24,0.043478260869565216,0.3255813953488372,0.03448274673008733,4.965515529132576,0.001161935,0.9022323513471513,0.13930348258706468,0.5276381644402932,0.19095476427362992,-0.5000000000000004,0.0,0.0,0.0,0.0,651.0,0,396
1993,0,71,1123.61,1.6324788,556,2,0.0035971223021582736,0.5968028419182948,0.04225351517556124,7.535210206308421,0.0022249713,0.8174484907171671,0.31006493506493504,0.6254071559379942,0.24918566369404457,2.499999999999999,1.0,0.0,0.0,0.0,147.0,0,391
1994,0,35,910.38,2.6310916,604,11,0.018211920529801324,0.3436988543371522,0.05714284081633119,9.428568734694647,0.0010984424,1.1069456819986154,0.2857142857142857,0.562352927944637,0.18117646632525963,-0.5000000000000004,0.0,0.0,0.0,0.0,651.0,0,401
1995,0,109,12154.67,2.7083833,533,10,0.01876172607879925,0.712962962962963,0.11926604410403265,34.275226213282,0.0011806162,1.0490305856812674,0.2301845819761129,0.522268084896224,0.15229198315817516,1.4999999999999993,3.0,6.0,1.0,1.0,27.0,1,292
1996,0,112,2478.16,3.2743804,610,3,0.004918032786885246,0.7828200972447326,0.008928570631377622,5.848213763552343,0.00014123382,0.7083577309261058,0.23329129886506936,0.6080910163326041,0.15549936592289046,1.9999999999999993,2.0,0.0,0.0,0.0,64.0,0,396
1997,0,50,3431.31,2.8469832,580,3,0.005172413793103448,0.47700170357751276,0.0599999880000024,20.83999583200083,0.0006702979,0.9173254861997436,0.1820388349514563,0.44165315687477186,0.12560777856071492,0.9999999999999998,2.0,2.0,0.0,1.0,27.0,1,367
1998,0,309,2226.19,1.318963,585,3,0.005128205128205128,0.9932432432432433,0.0,5.161812130685692,0.0,0.6930244057364099,0.4551386623164764,0.7196516019616135,0.24278715164514345,-1.500000000000001,5.0,0.0,0.0,0.0,64.0,0,288
1999,0,46,561.38,2.6085165,536,6,0.011194029850746268,0.4125230202578269,0.0,5.4782596786391995,0.0,1.4467671087670393,0.38977635782747605,0.5948552863390584,0.19292603881266757,0.9999999999999999,0.0,0.0,0.0,0.0,651.0,0,360
2,1,44,1823.45,2.2038412,548,29,0.05291970802919708,0.4288288288288288,0.11363633780992322,14.840905717975971,0.004935699,1.147511729561085,0.21858638743455497,0.4999999934383203,0.12073490655203535,-0.5000000000000006,1.0,0.0,0.0,0.0,64.0,0,401
20,0,291,5276.42,2.2559798,570,1,0.0017543859649122807,0.8370883882149046,0.030927833988734228,6.037800479800671,0.003032359,2.218168853291951,0.45699614890885754,0.6021413250443626,0.12334047056385236,-1.5000000000000036,3.0,4.0,0.0,2.0,5.0,1,316
200,0,72,1086.05,2.52731,630,12,0.01904761904761905,0.32967032967032966,0.0,5.166665949074173,0.0,2.7695458287025656,0.4382716049382716,0.5805785004012707,0.11363636128850493,3.499999999999999,0.0,1.0,0.0,0.0,48.0,0,365
2000,0,59,541.06,2.3780599,601,14,0.02329450915141431,0.4720394736842105,0.01694914966963565,3.4915248319449437,0.0046205595,1.0957620854860202,0.27165354330708663,0.6349206097253727,0.21031745197152968,-2.5000000000000018,0.0,0.0,0.0,0.0,651.0,0,402
2001,0,29,812.68,2.4119666,619,1,0.0016155088852988692,0.2571884984025559,0.0,9.793100071344803,0.0,1.3634801088931614,0.24083769633507854,0.510526302354571,0.21052631024930765,2.5,0.0,0.0,0.0,0.0,651.0,0,384
2002,0,54,2064.74,1.6224804,634,12,0.01892744479495268,0.43681747269890797,0.01851851508916387,15.759256340878455,0.0004843225,1.2193492005697786,0.3792808219178082,0.5265866164100633,0.2066895351055786,-1.0000000000000004,1.0,0.0,0.0,0.0,328.0,1,356
2003,0,35,1496.3,1.856405,616,15,0.024350649350649352,0.30337078651685395,0.11428568163266238,16.91428088163403,0.0043440484,1.1383379431637484,0.08848314606741572,0.4084506984725254,0.09718309722277328,-1.5000000000000007,0.0,0.0,0.0,0.0,651.0,0,424
2004,0,222,8809.24,2.1835477,582,2,0.003436426116838488,0.9745331069609509,0.39189187423910476,14.328828183386118,0.014791286,0.631898161703826,0.10153764581124072,0.5397877969766902,0.13342175030922612,1.4999999999999984,3.0,4.0,2.0,2.0,5.0,1,31782
2005,0,48,1222.22,1.8397429,587,2,0.0034071550255536627,0.47138047138047134,0.020833328993056458,11.104164353299092,0.0020454584,1.0057652814979263,0.2703862660944206,0.6169296898575367,0.17934002612137695,0.49999999999999994,0.0,0.0,0.0,0.0,651.0,0,298
2006,0,83,3654.28,2.5145588,630,9,0.014285714285714285,0.6373626373626373,0.1686746784729303,15.481925845551102,0.00989251,0.9675660647796326,0.332620320855615,0.54068522194494,0.24999999866167025,1.4999999999999993,4.0,1.0,0.0,1.0,27.0,1,31582
2007,0,106,6444.72,2.58594,562,4,0.0071174377224199285,0.7627416520210896,0.11320753648985504,18.924526516554103,0.0038481113,0.7614819016062291,0.22248335291813554,0.5292042315593718,0.17208937604041796,0.499999999999999,4.0,4.0,1.0,0.0,36.0,1,424
2008,0,55,2075.05,3.0366707,643,3,0.004665629860031105,0.43076923076923074,0.1272727041322356,12.236361411570652,0.0075901784,1.5424255190390381,0.2345679012345679,0.47524751887069905,0.09777227601766986,0.4999999999999994,1.0,2.0,0.0,0.0,48.0,0,334
2009,1,28,1437.47,3.776771,648,90,0.5169753086419753,0.1816793893129771,0.10714281887756469,14.071423545920162,0.0041044336,2.516969829758238,0.2848605577689243,0.2099999958000001,0.06399999872000003,0.0,1.0,0.0,0.0,0.0,427.0,0,27
201,0,36,1134.63,3.6568723,533,3,0.005628517823639775,0.2851851851851852,0.055555540123461075,10.527774853395874,0.0044067227,1.5601877405573792,0.37392795883361923,0.6884681464979665,0.3872633324051062,-1.0000000000000013,0.0,0.0,0.0,0.0,651.0,1,427
2010,0,37,791.81,1.9634387,546,16,0.029304029304029304,0.22784810126582278,0.0,7.675673601169296,0.0,4.165454764602208,0.4066193853427896,0.6342042604702076,0.17339667046563728,0.5,0.0,0.0,0.0,0.0,651.0,0,300
2011,0,96,1232.83,1.753123,594,4,0.006734006734006734,0.6988352745424292,0.0,4.499999531250048,0.0,0.9401748466620259,0.23124042879019907,0.7158218016002795,0.29800306761900053,0.4999999999999992,3.0,0.0,0.0,0.0,64.0,1,447
2012,0,229,6769.95,3.4039931,582,3,0.005154639175257732,0.903225806451613,0.06550218054575631,11.4235802871799,0.0050221933,0.8509789407069,0.34922089825847846,0.6502598573822688,0.22775909438165973,-5.6970160197328794e-15,3.0,3.0,0.0,0.0,48.0,1,329
2013,1,93,1181.89,1.8677362,600,35,0.058333333333333334,0.599670510708402,0.02150537403168021,5.516128439125974,0.0009307127,1.08701036969463,0.3723916532905297,0.4766505559315531,0.16425120508452165,-0.5000000000000002,1.0,1.0,0.0,0.0,216.0,1,333
2014,0,41,1182.1,1.7314689,541,15,0.027726432532347505,0.395985401459854,0.0,13.707313729923479,0.0,1.689129625092347,0.2409090909090909,0.5744680763758652,0.1474164111334892,-0.5000000000000004,1.0,0.0,0.0,0.0,239.0,0,292
