household_key,churn_flag,Frequency,Monetary,Basket_Value_Std,customer_lifetime,Recency_Capped,Inactive_Days_Ratio,active_weeks_ratio,promo_usage_ratio,Avg_Items_Per_Basket,Discount_Per_Transaction,IPT_mean,IPT_std,IPT_CV,Private_Brand_Ratio,Display_Responsiveness,Mailer_Responsiveness,Rolling_Freq_Slope,Total_Campaigns_Received,Campaigns_Last_30D,Days_Since_Last_Camp,Camp_Count_TypeA,Camp_Count_TypeB,Camp_Count_TypeC,has_demographic_info,Primary_Store_ID,future_revenue_60d,discounted_future_revenue_60d,future_txn_count_60d,first_future_day,last_future_day,future_active_flag,annual_discount_rate,value_horizon_start_day,value_horizon_end_day
2192,0,27,479.6,5.5538135,648,30,0.0462962962962962,0.2244274809160305,0.037037037037037,3.074074074074074,0.0277777777777777,26.869565217391305,37.0408918357022,1.3785440051068436,0.1102362204724409,0.3599999712000023,0.1119999910400007,0.5000000000000001,0.0,0.0,651.0,0.0,0.0,0.0,0,401,12.43,12.340005524491916,5.0,663.0,707.0,1,0.08,651,711
2193,0,96,8040.29,2.364409,639,2,0.0031298904538341,0.6501547987616099,0.0208333333333333,27.53125,0.0265624995032946,8.063291139240507,5.6689477433396185,0.7030554416170031,0.2034171502256608,0.3725806439594172,0.0912903222861602,-0.500000000000001,9.0,2.0,5.0,5.0,4.0,0.0,1,292,624.43,621.2289728282162,200.0,652.0,703.0,1,0.08,651,711
2194,0,333,5810.43,2.1474144,629,2,0.0031796502384737,0.9795597484276728,0.009009009009009,6.027027027027027,0.0284984978111656,2.3840304182509504,1.790787416638357,0.7511564833083522,0.208755573571139,0.5273833650004731,0.1318458412501182,-2.84850800986644e-15,11.0,1.0,27.0,5.0,5.0,1.0,1,32004,509.24,505.94513839585204,174.0,651.0,711.0,1,0.08,651,711
2195,0,70,921.74,2.2701244,546,2,0.0036630036630036,0.5189873417721519,0.1857142857142857,5.371428571428571,0.3649999891008649,8.634920634920634,8.72575274006182,1.010517988966106,0.2889908256880734,0.582949295323749,0.3133640480791694,0.4999999999999996,0.0,0.0,651.0,0.0,0.0,0.0,0,334,172.24,171.76215994301975,80.0,651.0,705.0,1,0.08,651,711
2196,0,59,1056.7,1.8690519,549,4,0.0072859744990892,0.6420863309352518,0.0338983050847457,8.711864406779661,0.059322033898305,9.39655172413793,5.616203547482174,0.5976870809090994,0.3289689034369885,0.6420361142522806,0.3563218332295265,-3.5606350123330496e-16,0.0,0.0,651.0,0.0,0.0,0.0,0,361,76.92,76.40424688515213,36.0,658.0,709.0,1,0.08,651,711
2197,0,40,551.68,2.8514016,582,14,0.0240549828178694,0.3089983022071307,0.025,4.15,0.0075000002980232,15.35135135135135,17.120838855708065,1.115265184882183,0.2387387387387387,0.6227272444214889,0.1863636278925623,-1.7803175061665248e-16,0.0,0.0,651.0,0.0,0.0,0.0,0,401,118.75,117.88296675576981,46.0,663.0,701.0,1,0.08,651,711
2198,0,313,5469.1,2.8130593,600,2,0.0033333333333333,0.9456342668863262,0.0766773162939297,6.843450479233227,0.1172204428968338,2.646017699115044,2.40525481757404,0.9090059103986212,0.2449286250939143,0.4597744343617502,0.1770676685072643,2.000000000000001,4.0,1.0,5.0,2.0,2.0,0.0,1,372,996.98,990.5472847483409,335.0,651.0,711.0,1,0.08,651,711
2199,0,110,4266.76,1.387217,544,7,0.0128676470588235,0.91470054446461,0.1,18.76363636363636,0.1663636294278231,4.926605504587156,2.840534711068364,0.5765691900298594,0.2142548596112311,0.5348032834638855,0.2144401201277988,-1.0000000000000002,8.0,2.0,5.0,3.0,4.0,1.0,1,439,305.3,303.66089218623097,149.0,652.0,706.0,1,0.08,651,711
22,0,96,4703.19,2.7750943,626,2,0.0031948881789137,0.8404423380726698,0.3229166666666667,14.583333333333334,0.4410417079925537,6.638297872340425,3.651045111326571,0.5499963517117421,0.1832369942196531,0.4189814790568201,0.1400462954858432,0.9999999999999988,8.0,1.0,27.0,5.0,3.0,0.0,1,404,544.73,541.1076578938756,171.0,657.0,711.0,1,0.08,651,711
220,1,66,1920.84,3.8399124,613,15,0.0244698205546492,0.6435483870967742,0.0454545454545454,12.257575757575758,0.057575756853277,9.34375,6.340143581569792,0.6785430684831152,0.5470383275261324,0.6596858581179245,0.2722513065248577,-5.934391687221749e-16,3.0,0.0,64.0,2.0,1.0,0.0,1,382,34.37,34.1766775220276,14.0,676.0,679.0,1,0.08,651,711
2200,0,142,6677.6,1.6348698,644,4,0.0062111801242236,0.8817204301075269,0.204225352112676,21.93661971830986,0.3246479034423828,4.848484848484849,3.057926375393288,0.6306960141143366,0.1436974789915966,0.436378922543781,0.1869394613594746,0.4999999999999992,11.0,1.0,27.0,5.0,5.0,1.0,1,334,753.6,749.4056704996053,353.0,653.0,706.0,1,0.08,651,711
2201,1,2,27.51,1.6133314,603,90,0.9601990049751244,0.0229508196721311,0.0,6.0,0.0,24.0,24.0,0.9999995833335068,0.4285714285714285,0.2499997916668402,0.0,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,594,0.0,0.0,0.0,,,0,0.08,651,711
2202,0,15,265.15,2.376502,539,29,0.0538033395176252,0.141025641025641,0.0,5.533333333333333,0.0,39.23076923076923,48.06445992302741,1.22517219554308,0.2604166666666667,0.393616979402449,0.1595744511091009,0.5,0.0,0.0,651.0,0.0,0.0,0.0,0,410,31.7,31.460391079100358,15.0,680.0,711.0,1,0.08,651,711
2203,0,86,4385.07,6.38004,609,35,0.057471264367816,0.5909090909090909,0.0,10.27906976744186,0.0,7.972222222222222,6.590587018293316,0.8266928050493016,0.1526175687666371,0.3751111077767902,0.0871111103367901,-2.000000000000001,5.0,0.0,64.0,4.0,1.0,0.0,1,367,559.08997,555.5518415973783,102.0,662.0,711.0,1,0.08,651,711
2204,0,151,2086.82,1.8182005,553,1,0.0018083182640144,0.825,0.0264900662251655,7.8344370860927155,0.0298013245033112,4.380952380952381,3.749895236631856,0.8559523936876773,0.4970414201183432,0.5894549728112857,0.1563981033388738,-0.5000000000000007,2.0,0.0,64.0,2.0,0.0,0.0,0,367,268.66,267.049501850771,121.0,654.0,701.0,1,0.08,651,711
2205,0,96,1714.57,2.425698,643,25,0.0388802488335925,0.6246153846153846,0.0208333333333333,7.739583333333333,0.0208333333333333,6.574468085106383,8.380070266472321,1.2746365807281754,0.4041621029572836,0.5301866023031109,0.2107574071267024,-3.000000000000001,4.0,0.0,64.0,4.0,0.0,0.0,0,31642,192.63,191.1008959560702,81.0,676.0,708.0,1,0.08,651,711
2206,0,32,354.58,1.5988377,601,32,0.0532445923460898,0.3569078947368421,0.0,5.46875,0.0,18.35483870967742,16.680424429245946,0.9087748252837056,0.3009259259259259,0.6401868859725754,0.1962616730718844,-0.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,446,147.67,146.8734355569061,37.0,651.0,711.0,1,0.08,651,711
2207,1,356,4610.15,1.9620503,633,1,0.0015797788309636,0.8203125,0.0028089887640449,5.808988764044944,0.0014044943820224,3.191919191919192,4.381958321864058,1.3728244138239625,0.2416302765647743,0.5823015273769062,0.1944646751840325,-1.5000000000000002,7.0,1.0,5.0,3.0,3.0,1.0,0,337,210.08,209.39466984804318,86.0,652.0,694.0,1,0.08,651,711
2208,1,165,8223.78,2.1864696,631,9,0.0142630744849445,0.8009404388714734,0.0363636363636363,17.75151515151515,0.0345454533894856,4.289655172413793,4.068710622576667,0.9484914227669674,0.2243875278396436,0.4916434526695168,0.1420612809413334,-1.000000000000001,10.0,1.0,27.0,5.0,3.0,2.0,1,441,1071.73,1067.8062541789814,389.0,652.0,698.0,1,0.08,651,711
2209,0,163,4779.4,2.5614512,573,1,0.0017452006980802,0.8568965517241379,0.0,10.87116564417178,0.0,3.891156462585034,3.507583275455608,0.9014220566460684,0.3068833652007648,0.5138755956273895,0.13014354004716,0.4999999999999994,6.0,1.0,27.0,2.0,3.0,1.0,1,369,610.06,606.1257961691432,226.0,651.0,709.0,1,0.08,651,711
