household_key,churn_flag,Frequency,Monetary,Basket_Value_Std,customer_lifetime,Recency_Capped,Inactive_Days_Ratio,active_weeks_ratio,promo_usage_ratio,Avg_Items_Per_Basket,Discount_Per_Transaction,IPT_mean,IPT_std,IPT_CV,Private_Brand_Ratio,Display_Responsiveness,Mailer_Responsiveness,Rolling_Freq_Slope,Total_Campaigns_Received,Campaigns_Last_30D,Days_Since_Last_Camp,Camp_Count_TypeA,Camp_Count_TypeB,Camp_Count_TypeC,has_demographic_info,Primary_Store_ID,is_treated_x,treatment_source_x,treatment_cutoff_day_x,is_treated_y,propensity_score,propensity_logit,common_support_flag,treatment_source_y,treatment_cutoff_day_y,p_churn_calibrated,predicted_discounted_value_60d_if_active,risk_decile,priority_segment,risk_rank
1903,0,31,1030.66,1.6653383,580,32,0.0551724137931034,0.2265758091993185,0.064516129032258,15.806451612903226,0.1351612921684019,21.07692307692308,21.31651580708832,1.011367058446827,0.2984293193717277,0.7022766952315815,0.2802101527108555,-8.901587530832624e-17,0.0,0.0,651.0,0.0,0.0,0.0,0,363,1,Heavy_Promo_User,651,1,0.3575341271273027,-0.5860828811332673,True,Heavy_Promo_User,651,0.1366357644101268,52.30776709249026,3,High Risk - Low Value,623
1904,0,25,292.65,1.5272403,590,12,0.0203389830508474,0.269681742043551,0.0,5.12,0.0,25.130434782608692,24.03085960673765,0.9562448979561236,0.4473684210526316,0.4999999666666689,0.213333319111112,-2.9671958436108745e-16,0.0,0.0,651.0,0.0,0.0,0.0,0,364,0,Light/No_Promo_User,651,0,0.1636328728033392,-1.6314423260622908,True,Light/No_Promo_User,651,0.0985457557976823,15.636788986939251,6,Low Risk - Low Value,1326
1905,0,74,1616.53,2.6906817,640,2,0.003125,0.5625965996908809,0.027027027027027,6.297297297297297,0.0675675675675675,9.522388059701491,9.893919480954596,1.0390155314789211,0.2384219554030874,0.2994836437266154,0.1118760738059195,-1.0000000000000009,3.0,0.0,64.0,2.0,1.0,0.0,0,391,0,Light/No_Promo_User,651,0,0.187578939384228,-1.4658189864589053,True,Light/No_Promo_User,651,0.0867042558102435,151.43904663794348,8,Low Risk - Low Value,1843
1906,0,125,6747.7197,3.0050905,547,2,0.0036563071297989,0.8212996389891697,0.008,15.96,0.006,4.658119658119658,3.817298180565883,0.8194916115982069,0.2608695652173913,0.4782436689942893,0.1582278474753645,-1.000000000000001,6.0,1.0,27.0,3.0,2.0,1.0,0,372,0,Light/No_Promo_User,651,0,0.4635170081009673,-0.1461917803446673,True,Light/No_Promo_User,651,0.0804439922716467,906.3992488802156,9,Low Risk - High Value,2043
1907,0,286,6549.58,4.525214,540,2,0.0037037037037037,0.8318098720292505,0.0944055944055944,9.755244755244757,0.1572377665059549,2.624390243902439,4.723781121332496,1.7999469144646598,0.3381538461538461,0.4649014764011653,0.1727216743450687,5.499999999999999,9.0,0.0,36.0,3.0,4.0,2.0,1,369,1,Heavy_Promo_User,651,1,0.2966775532459728,-0.8631695894139104,True,Heavy_Promo_User,651,0.0972918532871771,851.512609444168,6,Low Risk - High Value,1365
1908,1,38,709.02,1.6230986,586,63,0.1075085324232082,0.3423271500843171,0.0,7.078947368421052,0.0,14.135135135135137,25.828668570410677,1.827265891045536,0.2245614035087719,0.3674911530921854,0.1413427511893021,-1.5000000000000009,0.0,0.0,651.0,0.0,0.0,0.0,0,359,0,Light/No_Promo_User,651,0,0.1588143591050374,-1.6670764065946375,True,Light/No_Promo_User,651,0.2744839037158885,41.01022462087269,1,High Risk - Low Value,138
1909,0,20,517.83,3.9051888,578,2,0.0034602076124567,0.2153846153846154,0.0,10.8,0.0,32.0,27.854664832684247,0.8704580040032563,0.1798561151079136,0.6304347597668566,0.1521739075299309,-1.7803175061665248e-16,0.0,0.0,651.0,0.0,0.0,0.0,0,427,0,Light/No_Promo_User,651,0,0.272615949332546,-0.9813905800766668,True,Light/No_Promo_User,651,0.0704898789732205,52.22276107192824,10,Low Risk - Low Value,2307
191,0,22,397.63,2.041102,628,1,0.001592356687898,0.1984251968503937,0.0454545454545454,6.954545454545454,0.034090909090909,34.833333333333336,34.72624029038966,0.9969252723771368,0.1717171717171717,0.5612244611620173,0.2551020278009169,-1.0000000000000009,0.0,0.0,651.0,0.0,0.0,0.0,0,415,0,Light/No_Promo_User,651,0,0.1611587580356783,-1.649631511747497,True,Light/No_Promo_User,651,0.0529313769641894,75.28684226230993,10,Low Risk - Low Value,2460
1910,1,26,741.83,3.2102256,629,37,0.0588235294117647,0.220125786163522,0.0,7.230769230769231,0.0,24.666666666666668,27.828147568630023,1.1281676873089117,0.331858407079646,0.3616071267139675,0.035714284119898,-0.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,401,0,Light/No_Promo_User,651,0,0.1822438334969195,-1.5012186722985472,True,Light/No_Promo_User,651,0.1398778560798281,38.44618831920835,3,High Risk - Low Value,603
1911,0,96,1009.31,1.9132026,541,2,0.0036968576709796,0.7281021897810218,0.0,4.697916666666667,0.0,6.195402298850575,5.90986380919649,0.9539096873815708,0.5286259541984732,0.6130268081795631,0.1628352459226964,-3.5606350123330496e-16,3.0,0.0,64.0,3.0,0.0,0.0,1,436,0,Light/No_Promo_User,651,0,0.2707184421036034,-0.9909805605062832,True,Light/No_Promo_User,651,0.1038122189587805,96.58517594754368,5,Low Risk - Low Value,1148
1912,0,91,2180.7,1.7442815,573,3,0.0052356020942408,0.7,0.0329670329670329,9.0,0.0824175824175824,6.705882352941177,6.56256252471215,0.9786262855582282,0.1927966101694915,0.3903818925715566,0.1110325310393739,0.9999999999999996,2.0,0.0,147.0,2.0,0.0,0.0,0,424,0,Light/No_Promo_User,651,0,0.2578054304389555,-1.0574062770956565,True,Light/No_Promo_User,651,0.0838069838919782,225.13033759349256,8,Low Risk - Low Value,1950
1913,0,45,791.64,8.907856,648,61,0.0941358024691358,0.3526717557251908,0.0,5.0,0.0,15.447368421052632,17.262202684949365,1.117484288558852,0.2525951557093425,0.6132403967512058,0.1881533035486653,-2.5000000000000004,0.0,0.0,651.0,0.0,0.0,0.0,0,427,0,Light/No_Promo_User,651,0,0.1938221857286075,-1.4253631610666284,True,Light/No_Promo_User,651,0.2021644656220323,36.4776951155909,2,High Risk - Low Value,339
1914,0,147,3842.48,2.565484,616,3,0.0048701298701298,0.8651685393258427,0.0,7.510204081632653,0.0,4.715384615384616,3.581248786970836,0.7594801875725364,0.1056231003039513,0.3234398757729081,0.042617960101842,-2.3737566748887e-15,6.0,0.0,64.0,4.0,1.0,1.0,1,448,0,Light/No_Promo_User,651,0,0.3037474374614404,-0.8295159134427472,True,Light/No_Promo_User,651,0.0907835785500592,267.3990563428629,7,Low Risk - Low Value,1659
1915,0,22,345.18,1.9896502,562,90,0.2295373665480427,0.1968365553602812,0.0,6.045454545454546,0.0,24.05555555555556,27.598960385838534,1.1473004166998122,0.1728395061728395,0.2999999812500011,0.0874999945312503,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,369,0,Light/No_Promo_User,651,0,0.1638857184526717,-1.6295959579414776,True,Light/No_Promo_User,651,0.2404328007525432,18.57536593028947,1,High Risk - Low Value,237
1916,1,139,2585.85,2.256459,650,16,0.0246153846153846,0.6605783866057838,0.014388489208633,7.41726618705036,0.0215827338129496,5.418803418803419,5.941147161140939,1.0963926420727108,0.2234848484848484,0.4597875534158759,0.1259484057211805,-4.000000000000004,7.0,0.0,36.0,5.0,1.0,1.0,0,381,0,Light/No_Promo_User,651,0,0.1706771808127134,-1.580835546483462,True,Light/No_Promo_User,651,0.1242188722087289,146.34509630230298,4,Low Risk - Low Value,761
1917,0,269,6260.1,2.304223,643,1,0.0015552099533437,0.9907692307692308,0.0185873605947955,8.992565055762082,0.0293680300943027,2.6861924686192467,1.753105809586776,0.6526335337960961,0.291653443351317,0.4741187663571966,0.1451254361856924,-0.5000000000000023,13.0,2.0,5.0,4.0,5.0,4.0,1,32004,0,Light/No_Promo_User,651,0,0.2968896995562444,-0.8621530912808716,True,Light/No_Promo_User,651,0.0852330624049283,515.1409544781968,8,Low Risk - High Value,1898
1918,0,54,2721.8699,3.0492687,564,3,0.0053191489361702,0.404553415061296,0.074074074074074,15.351851851851851,0.2462962998284233,11.22,18.71514719936441,1.6680151977907691,0.2402791625124626,0.5654345597858685,0.2407592383540535,1.0000000000000002,2.0,0.0,147.0,2.0,0.0,0.0,0,361,1,Heavy_Promo_User,651,1,0.3720163188403134,-0.5235764595547747,True,Heavy_Promo_User,651,0.0703999132876554,171.83007728815122,10,Low Risk - Low Value,2308
1919,0,70,3298.39,2.1769147,602,4,0.0066445182724252,0.6091954022988506,0.1571428571428571,18.914285714285715,0.5522857121058873,9.966666666666669,7.613473041353231,0.7638928497416121,0.3520435967302452,0.6361156539219004,0.2580469162136011,-1.1868783374443498e-15,7.0,0.0,36.0,3.0,3.0,1.0,1,384,1,Heavy_Promo_User,651,1,0.5947954015772924,0.3838253626798548,True,Heavy_Promo_User,651,0.081468359886484,397.1409823800814,9,Low Risk - High Value,2009
192,0,85,3457.95,1.6892122,605,1,0.0016528925619834,0.8120915032679739,0.1176470588235294,13.388235294117647,0.1505882263183593,7.365853658536586,3.895271572085197,0.528827541841725,0.1400580551523947,0.4970930196432193,0.1308139525376893,2.5,4.0,1.0,27.0,3.0,1.0,0.0,1,321,1,Heavy_Promo_User,651,1,0.4853603620307004,-0.0585752941033638,True,Heavy_Promo_User,651,0.0748826497556892,298.8190698130421,9,Low Risk - High Value,2206
1920,0,77,1643.9,2.6377268,547,3,0.0054844606946983,0.5685920577617328,0.0129870129870129,6.545454545454546,0.0032467532467532,7.351351351351352,10.433655281462745,1.4192820598520566,0.1192170818505338,0.3410714224808674,0.1410714260522959,0.4999999999999992,4.0,0.0,64.0,3.0,1.0,0.0,1,299,0,Light/No_Promo_User,651,0,0.2891081977376428,-0.8997192366942922,True,Light/No_Promo_User,651,0.0790537671369322,193.3383169113192,9,Low Risk - Low Value,2080
1921,1,96,1315.88,3.4296038,546,4,0.0073260073260073,0.6835443037974683,0.0833333333333333,4.958333333333333,0.0973958373069763,5.827956989247312,9.418556678768434,1.6160964357117698,0.4667697063369397,0.49147286059732,0.4356589079742805,2.499999999999999,2.0,0.0,64.0,1.0,1.0,0.0,1,358,1,Heavy_Promo_User,651,1,0.2586905085622698,-1.0527858058104709,True,Heavy_Promo_User,651,0.1340400570639593,130.6908009176948,3,High Risk - Low Value,644
1922,0,100,2636.17,2.1586025,592,7,0.0118243243243243,0.7595993322203674,0.01,9.96,0.01,6.573033707865169,5.746318268820318,0.8742248681450865,0.2543554006968641,0.4616055806142619,0.1369982536038546,-1.0000000000000018,4.0,1.0,27.0,3.0,1.0,0.0,0,334,0,Light/No_Promo_User,651,0,0.2720231798287189,-0.984381924642196,True,Light/No_Promo_User,651,0.1198627660850553,269.89372953484366,4,Low Risk - Low Value,818
1923,0,111,3171.45,2.296522,600,1,0.0016666666666666,0.7841845140032949,0.054054054054054,9.531531531531533,0.1635135100768493,5.872549019607843,4.587265128478997,0.7811356366385782,0.1231254932912391,0.3272727246855911,0.0972332008123857,2.499999999999999,6.0,0.0,64.0,4.0,2.0,0.0,1,369,1,Heavy_Promo_User,651,1,0.3710818757597758,-0.527578352449719,True,Heavy_Promo_User,651,0.086440344136873,261.5898051918669,8,Low Risk - Low Value,1854
1924,0,194,5256.22,2.172088,541,9,0.0166358595194085,0.9197080291970802,0.0309278350515463,9.623711340206183,0.0810824718671975,3.1294117647058823,2.3244938892758764,0.7427870271408888,0.3139487596583977,0.6621896594945476,0.2409442399635968,-1.0000000000000009,7.0,0.0,36.0,3.0,2.0,2.0,0,31642,0,Light/No_Promo_User,651,0,0.2895453524823595,-0.8975931710024379,True,Light/No_Promo_User,651,0.1352340139549608,502.0193986475574,3,High Risk - High Value,629
1925,1,104,2733.52,2.2820978,587,20,0.0340715502555366,0.6717171717171717,0.0096153846153846,9.038461538461538,0.0072115384615384,6.096774193548387,6.073936686562535,0.9962525314558404,0.1906005221932115,0.3714036584881983,0.0775937220785202,-1.500000000000001,2.0,0.0,64.0,2.0,0.0,0.0,0,327,0,Light/No_Promo_User,651,0,0.2436516639416903,-1.1327624335478388,True,Light/No_Promo_User,651,0.2239491926999772,103.82518259370426,2,High Risk - Low Value,292
1926,0,55,1818.67,3.4119523,548,13,0.0237226277372262,0.554954954954955,0.1272727272727272,8.563636363636364,0.2789090936834162,10.490196078431373,8.403267338409764,0.8010583658301521,0.2563829787234042,0.6673773916057848,0.400852874191334,-1.0000000000000009,0.0,0.0,651.0,0.0,0.0,0.0,1,372,1,Heavy_Promo_User,651,1,0.3816592456953916,-0.4825115043338621,True,Heavy_Promo_User,651,0.1246957021070825,142.33711827555967,4,Low Risk - Low Value,751
1927,0,87,4604.13,2.9504342,568,10,0.0176056338028169,0.5478260869565218,0.0,16.49425287356322,0.0,9.3,11.549891774384726,1.2419225113074852,0.2738881549977983,0.6258263524644057,0.2018510348089421,-1.0000000000000018,4.0,0.0,64.0,3.0,0.0,1.0,1,381,0,Light/No_Promo_User,651,0,0.5243908724360236,0.0976409896951517,True,Light/No_Promo_User,651,0.0956261841365484,361.1289440261871,6,Low Risk - High Value,1429
1928,0,98,1971.83,2.0797892,619,6,0.0096930533117932,0.805111821086262,0.1326530612244898,8.122448979591837,0.2306122487905074,6.4526315789473685,3.886059156404758,0.602243144743009,0.3371579876434245,0.6595932744509878,0.3138815180028159,0.499999999999999,5.0,0.0,64.0,4.0,1.0,0.0,1,447,1,Heavy_Promo_User,651,1,0.3336273738780628,-0.6918242896533663,True,Heavy_Promo_User,651,0.1295458205405156,134.80140522712887,3,High Risk - Low Value,689
1929,0,55,3856.31,1.7458534,647,10,0.0154559505409582,0.481651376146789,0.0181818181818181,29.09090909090909,0.0545454545454545,13.0,7.120978397196085,0.5477671476557391,0.1976016684045881,0.4117954049488758,0.1226513563535941,0.4999999999999994,5.0,0.0,64.0,4.0,0.0,1.0,1,441,0,Light/No_Promo_User,651,0,0.7848208281436109,1.293984408777947,True,Light/No_Promo_User,651,0.0963322026291635,349.4034164413207,6,Low Risk - High Value,1400
193,0,91,2890.89,3.4684741,619,7,0.011308562197092,0.6150159744408945,0.0439560439560439,8.967032967032967,0.0549450549450549,8.27027027027027,6.780910548824458,0.8199130292113862,0.1920704845814978,0.6019417422600023,0.1624007046566575,0.999999999999999,5.0,0.0,64.0,4.0,1.0,0.0,1,310,0,Light/No_Promo_User,651,0,0.3556238740207097,-0.5944089634900112,True,Light/No_Promo_User,651,0.12797901375369,227.04553510303188,3,High Risk - Low Value,708
1930,1,172,2356.4,2.449566,557,3,0.0053859964093357,0.7446808510638298,0.0116279069767441,4.633720930232558,0.0162790694902109,4.432,5.633047648160949,1.2709916376905623,0.2602478551000953,0.6017191919606572,0.1356255956482751,1.4999999999999998,5.0,1.0,27.0,3.0,2.0,0.0,0,364,0,Light/No_Promo_User,651,0,0.1577568162432592,-1.6750140797191484,True,Light/No_Promo_User,651,0.0829421596447436,212.0781287025127,8,Low Risk - Low Value,1973
1931,1,96,2075.7,2.57737,591,11,0.0186125211505922,0.6906354515050167,0.0208333333333333,7.625,0.0291666661699612,7.160493827160494,4.589272246564417,0.6409147117772436,0.4743718592964824,0.6435045252416463,0.3162134912768027,-1.0000000000000004,3.0,0.0,64.0,2.0,1.0,0.0,1,313,0,Light/No_Promo_User,651,0,0.3324099719871815,-0.6973051921145055,True,Light/No_Promo_User,651,0.1417498602735982,161.50204733377618,3,High Risk - Low Value,598
1932,0,55,2023.4401,7.760785,619,13,0.0210016155088853,0.4361022364217252,0.0181818181818181,7.963636363636364,0.0100000002167441,11.433962264150944,14.130585259209166,1.2358421843922904,0.1834862385321101,0.5598159423341114,0.1702453961618804,0.5000000000000001,1.0,0.0,64.0,1.0,0.0,0.0,0,327,0,Light/No_Promo_User,651,0,0.2685077592071829,-1.0022068012665717,True,Light/No_Promo_User,651,0.1105080882495554,107.00776828373016,4,Low Risk - Low Value,979
1933,0,64,1812.68,2.6943765,615,5,0.008130081300813,0.472668810289389,0.015625,10.375,0.0467187501490116,11.73076923076923,14.139522393430724,1.2053353076787503,0.3569096844396082,0.5910577907191081,0.1821155923433414,-5.934391687221749e-16,2.0,0.0,64.0,2.0,0.0,0.0,0,313,0,Light/No_Promo_User,651,0,0.2576353322559575,-1.0582954441964325,True,Light/No_Promo_User,651,0.1097634514979287,189.7753526867856,4,Low Risk - Low Value,995
1934,1,14,515.87,2.0597706,624,90,0.1634615384615384,0.144215530903328,0.0,16.071428571428573,0.0,40.15384615384615,38.768213254860726,0.9654916605350068,0.3068181818181818,0.4389312809568214,0.1641221311403767,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,323,0,Light/No_Promo_User,651,0,0.2861485856269374,-0.9141636314892676,True,Light/No_Promo_User,651,0.2828420559915381,66.71396085967636,1,High Risk - Low Value,104
1935,0,87,8818.9795,6.1074815,537,3,0.0055865921787709,0.8106617647058825,0.6436781609195402,25.06896551724138,2.49310337812051,6.357142857142857,3.743726824110277,0.5888999223770196,0.1378939828080229,0.3308243715741061,0.0512544801030305,-0.4999999999999999,5.0,1.0,27.0,3.0,2.0,0.0,1,367,1,Heavy_Promo_User,651,1,0.8281846359222486,1.572815684197527,True,Heavy_Promo_User,651,0.0806408360805531,823.4734956914314,9,Low Risk - High Value,2038
1936,0,430,4179.83,2.677897,619,10,0.0161550888529886,0.9057507987220448,0.0162790697674418,3.788372093023256,0.0319767441860465,3.045,2.8021841804036582,0.9202545083279392,0.1841975308641975,0.5561047921102087,0.1413741960386841,-4.000000000000004,7.0,1.0,27.0,4.0,2.0,1.0,0,361,0,Light/No_Promo_User,651,0,0.0745656820902798,-2.5185827844257185,False,Light/No_Promo_User,651,0.1266997383673208,229.3122042825468,3,High Risk - Low Value,729
1937,0,131,5947.48,1.6982176,612,3,0.0049019607843137,0.8707592891760905,0.0916030534351145,20.435114503816795,0.099236641221374,5.075,4.062872478076225,0.8005644280654078,0.2496782496782496,0.3969735982067817,0.1084996776931755,0.9999999999999988,5.0,1.0,5.0,4.0,1.0,0.0,1,367,1,Heavy_Promo_User,651,1,0.6188788355154436,0.4847921696333483,True,Heavy_Promo_User,651,0.0726154583778463,548.3250259125822,10,Low Risk - High Value,2275
1938,0,25,866.88,4.248155,586,4,0.0068259385665529,0.2478920741989882,0.0,8.0,0.0,24.25,28.08256460479721,1.158043423685071,0.1048689138576779,0.4301886630117486,0.1320754667141333,-0.5000000000000007,0.0,0.0,651.0,0.0,0.0,0.0,0,382,0,Light/No_Promo_User,651,0,0.2245739236243153,-1.2392077200920213,True,Light/No_Promo_User,651,0.073097930008847,136.96642538399246,10,Low Risk - Low Value,2261
1939,0,49,2645.91,2.2893333,632,21,0.0332278481012658,0.4053208137715179,0.0204081632653061,19.020408163265305,0.007142857021215,13.886363636363637,12.952894817135016,0.9327773511160494,0.3760757314974182,0.5344827540130798,0.1629310330781807,-1.0000000000000004,3.0,0.0,64.0,3.0,0.0,0.0,1,408,0,Light/No_Promo_User,651,0,0.5540874454647149,0.217199651358169,True,Light/No_Promo_User,651,0.1550872660976593,239.5834758981852,3,High Risk - Low Value,503
194,0,58,1517.5,2.845256,614,5,0.00814332247557,0.4734299516908213,0.0,9.275862068965518,0.0,11.711538461538462,12.7883779014945,1.0919459492049597,0.1907790143084261,0.4003189728816751,0.1068580525222001,0.4999999999999996,1.0,0.0,239.0,1.0,0.0,0.0,0,31582,0,Light/No_Promo_User,651,0,0.2645212517692181,-1.0226000502840389,True,Light/No_Promo_User,651,0.1005174787857823,199.15351389803075,6,Low Risk - Low Value,1258
1940,0,68,2181.6,1.2415001,609,12,0.0197044334975369,0.6136363636363636,0.0441176470588235,17.529411764705884,0.0588235294117647,9.328125,7.760409675612064,0.8319358237860048,0.2177914110429447,0.2672811039379331,0.0921658979096321,1.4999999999999998,2.0,0.0,147.0,1.0,1.0,0.0,0,340,0,Light/No_Promo_User,651,0,0.4286894093109823,-0.2872003343330669,True,Light/No_Promo_User,651,0.0931707962430179,237.0858477179222,7,Low Risk - Low Value,1536
1941,0,118,626.63,1.2781029,561,1,0.0017825311942959,0.6778169014084507,0.0,3.0508474576271185,0.0,5.436893203883495,4.693904898308563,0.8633416344355331,0.5409090909090909,0.6324200768853864,0.1826483976564293,-4.747513349777401e-16,2.0,0.0,64.0,2.0,0.0,0.0,0,321,0,Light/No_Promo_User,651,0,0.1544258739703623,-1.7003016346518791,True,Light/No_Promo_User,651,0.1090766952895292,91.32523034624457,5,Low Risk - Low Value,1009
1942,0,132,2745.74,4.635898,549,13,0.02367941712204,0.7050359712230215,0.0,4.848484848484849,0.0,4.701754385964913,7.358012698901314,1.5649471336474206,0.2200725513905683,0.4096969647309459,0.1103030289660239,-2.0000000000000018,2.0,0.0,64.0,2.0,0.0,0.0,0,369,0,Light/No_Promo_User,651,0,0.1753627386893518,-1.548086985222178,True,Light/No_Promo_User,651,0.1260492052978082,170.21755339343238,3,High Risk - Low Value,733
1943,0,174,4319.2397,3.2499135,640,4,0.00625,0.908809891808346,0.0229885057471264,9.46551724137931,0.0419540240846831,4.447552447552448,3.207996877694912,0.7212932736808036,0.33984375,0.594330397877173,0.1564027362834666,2.0,11.0,1.0,27.0,5.0,6.0,0.0,0,329,0,Light/No_Promo_User,651,0,0.251919071983303,-1.0884032716471868,True,Light/No_Promo_User,651,0.0948571574241341,358.80776901396376,6,Low Risk - High Value,1456
1944,0,112,8108.34,2.8367555,562,1,0.0017793594306049,0.8980667838312829,0.125,22.5625,0.4290178162711007,5.29245283018868,3.007821490182128,0.5683217032768273,0.2247229916897506,0.4584199568315316,0.1143451139489081,0.4999999999999988,11.0,1.0,5.0,3.0,8.0,0.0,1,361,1,Heavy_Promo_User,651,1,0.7413464117069345,1.0529783387235716,True,Heavy_Promo_User,651,0.0745035927100234,1059.837313032553,9,Low Risk - High Value,2222
1945,0,16,746.84,2.1870308,601,41,0.0682196339434276,0.1496710526315789,0.0,14.625,0.0,40.0,61.66909212139354,1.541726917603109,0.2861635220125786,0.4905063135915724,0.1234177176133633,-0.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,374,0,Light/No_Promo_User,651,0,0.2554037606942466,-1.0699964425893758,True,Light/No_Promo_User,651,0.0903162665720243,143.22629597040267,7,Low Risk - Low Value,1677
1946,0,40,3027.72,2.200762,627,10,0.0159489633173843,0.3974763406940063,0.0,25.175,0.0,16.236842105263158,18.514324929524623,1.1402656629189367,0.3972712680577849,0.4702572309464853,0.1422829570556032,0.4999999999999995,2.0,0.0,36.0,1.0,0.0,1.0,1,400,0,Light/No_Promo_User,651,0,0.6891032878918661,0.7959304280271009,True,Light/No_Promo_User,651,0.0887567301813826,238.33654505566736,7,Low Risk - Low Value,1746
1947,0,73,6439.25,2.8136048,537,2,0.0037243947858473,0.65625,0.0410958904109589,24.410958904109588,0.1390410906647982,7.753623188405797,11.399697876674384,1.4702395121967646,0.120837297811608,0.5014285690408163,0.1290476184331065,0.9999999999999994,8.0,0.0,36.0,3.0,4.0,1.0,0,32004,0,Light/No_Promo_User,651,0,0.6615071575850274,0.6700178566095252,True,Light/No_Promo_User,651,0.0688483440955356,705.808492482834,10,Low Risk - High Value,2324
1948,0,71,1297.71,1.7437954,563,2,0.0035523978685612,0.5280701754385965,0.0845070422535211,10.0,0.0767605606938751,8.25,17.48720214345251,2.119658296590248,0.5299363057324841,0.4278416292740533,0.0983397177734391,-0.5000000000000009,1.0,0.0,64.0,1.0,0.0,0.0,1,427,1,Heavy_Promo_User,651,1,0.2967257243479018,-0.862938740927581,True,Heavy_Promo_User,651,0.0845338241245554,158.59720693588434,8,Low Risk - Low Value,1920
1949,0,48,1526.92,2.2664466,570,16,0.0280701754385964,0.3518197573656845,0.0,10.666666666666666,0.0,14.578947368421051,39.57792968032738,2.7147297766338,0.3209876543209876,0.5268225512128948,0.1678129275403999,2.5,1.0,0.0,64.0,1.0,0.0,0.0,1,297,0,Light/No_Promo_User,651,0,0.2777759814395353,-0.9555203991004924,True,Light/No_Promo_User,651,0.0835837228996239,147.82435506794366,8,Low Risk - Low Value,1957
195,0,65,3190.04,1.982172,604,27,0.0447019867549668,0.5728314238952537,0.0,19.553846153846155,0.0,9.459016393442624,7.573140630966352,0.8006258060783463,0.3149939540507859,0.5901937010278832,0.2524213059780792,-2.9671958436108745e-16,2.0,0.0,147.0,2.0,0.0,0.0,0,384,0,Light/No_Promo_User,651,0,0.4918790783652983,-0.0324865433624656,True,Light/No_Promo_User,651,0.1535357760081946,205.51050983562703,3,High Risk - Low Value,513
1950,0,26,700.76,2.5137691,596,32,0.0536912751677852,0.1857379767827529,0.1538461538461538,9.807692307692308,0.2692307692307692,26.857142857142858,55.81064926542756,2.0780553159261745,0.3218085106382978,0.5534759210300556,0.2593582818353401,-0.5000000000000004,1.0,0.0,48.0,0.0,1.0,0.0,0,31782,1,Heavy_Promo_User,651,1,0.1963346012724595,-1.4093626587623562,True,Heavy_Promo_User,651,0.0946160181622374,61.76481120433086,6,Low Risk - Low Value,1471
1951,0,13,348.41,3.8866165,624,49,0.078525641025641,0.1109350237717908,0.0,8.153846153846153,0.0,57.5,66.74370548765046,1.1607598935661134,0.2357723577235772,0.380165257837582,0.0743801591421356,-0.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,31862,0,Light/No_Promo_User,651,0,0.1563111736497435,-1.68593501410064,True,Light/No_Promo_User,651,0.1512197236602914,86.36902338191126,3,High Risk - Low Value,534
1952,0,14,321.87,2.8758917,570,14,0.0245614035087719,0.145580589254766,0.0,7.928571428571429,0.0,46.333333333333336,67.09062166317669,1.4479987161839465,0.4621212121212121,0.7153845603550338,0.2384615201183446,0.9999999999999996,0.0,0.0,651.0,0.0,0.0,0.0,0,415,0,Light/No_Promo_User,651,0,0.1690624261939202,-1.5922866377802056,True,Light/No_Promo_User,651,0.0654958932127464,32.60488060228072,10,Low Risk - Low Value,2353
1953,0,101,2567.59,3.63597,578,5,0.0086505190311418,0.6341880341880342,0.0099009900990099,7.841584158415841,0.0039603960986184,6.821428571428571,6.469875912267383,0.9484620941052376,0.3093869731800766,0.3982725489609161,0.1074856035749942,0.9999999999999992,2.0,0.0,64.0,2.0,0.0,0.0,1,421,0,Light/No_Promo_User,651,0,0.3420631732791867,-0.6541134814980818,True,Light/No_Promo_User,651,0.1189796948947883,198.85678659152504,4,Low Risk - Low Value,833
1954,1,136,1818.7,3.034435,624,7,0.0112179487179487,0.7987321711568939,0.0,4.154411764705882,0.0,5.099173553719008,4.129981756775053,0.8099300041401564,0.5566801619433198,0.3377281913009311,0.1004056784948714,-0.5000000000000011,7.0,0.0,48.0,4.0,3.0,0.0,0,339,0,Light/No_Promo_User,651,0,0.1648921731317553,-1.622269086380022,True,Light/No_Promo_User,651,0.1306700826858999,171.85803899011154,3,High Risk - Low Value,676
1955,0,116,6511.69,2.7513545,636,17,0.0267295597484276,0.6640746500777605,0.0775862068965517,18.25862068965517,0.2512930837170831,6.728260869565218,6.902942931678664,1.0259609141040325,0.1804183614177803,0.4334302312981679,0.1206395345330246,-1.5000000000000024,10.0,2.0,5.0,3.0,6.0,1.0,1,408,1,Heavy_Promo_User,651,1,0.5445577229222011,0.1787049632686481,True,Heavy_Promo_User,651,0.1591084423060026,354.85913627649046,2,High Risk - High Value,450
1956,0,45,1755.94,2.9736965,609,4,0.0065681444991789,0.3522727272727273,0.0222222222222222,10.377777777777778,0.0166666666666666,14.404761904761903,25.180382921795875,1.7480584273237807,0.2565359477124183,0.5672131054555228,0.1836065543671056,0.9999999999999992,0.0,0.0,651.0,0.0,0.0,0.0,0,330,0,Light/No_Promo_User,651,0,0.2367752192762423,-1.1704413399015796,True,Light/No_Promo_User,651,0.0759627812312644,330.7098501551778,9,Low Risk - High Value,2187
